Q,Toxicity_score,T,Toxicity_score
https://twitter.com/hotmessmom7888/status/1256448508330151938  United We Stand. WWG1WGA!!! Q,0.05259667,"The Radical Left is in total command &amp; control of Facebook, Instagram, Twitter and Google. The Administration is working to remedy this illegal situation. Stay tuned, and send names &amp; events. Thank you Michelle! https://t.co/ZQfcfD3Hk9",0.18366262
https://twitter.com/q_arah/status/1256518761391157248  We are in this together. Patriotism on the rise. WWG1WGA!!! Q,0.04789353,So true! https://t.co/3QS54LCaYR,0.04806954
https://twitter.com/johnrobertsFox/status/1256576858923073539  What National/Global impact immediately occurs re: [intel assessment] the virus was [intentionally] released [in coordination w/ [CLAS 1-99]? How do you prevent a war? MATTERS OF NATIONAL SECURITY? Think timing. Who benefits the most? Common denominator:  Do you believe Biden would admit to sexual assault simply by asking him?  No?  So why do it [ask]? Do you believe intel community would admit [DECLAS] foreign adversary intentionally released COVID-19? No? So why do it [ask]? [Jan 15] [D] Impeachment Articles transfer to Senate? https://thehill.com/homenews/house/478404-house-votes-to-send-impeachment-articles-to-senate  [Jan 15] First COVID-19 U.S. case? https://www.cnbc.com/2020/03/06/doctor-who-treated-first-us-coronavirus-patient-says-covid-19-has-been-circulating-unchecked-for-weeks.html  Q,0.14898174,Happy Birthday Tom! https://t.co/9hELhRow4G,0.063221075
https://twitter.com/realDonaldTrump/status/1256628709496369152  Q,0.064101845,Hello to India! https://t.co/iiR20ZLKrE,0.08772968
DE FACTO STANDARD. Q,0.08454039,I’ll do it again! https://t.co/ND3yBfM1lJ,0.08090012
Why are influenza medications effective at treating COVID-19? Q,0.067881405,My Hero. New York’s Finest! https://t.co/KOhZ6BHhxc,0.056833275
Why are children immune to COVID-19? How many children die from influenza each year? Why are elderly more at risk to COVID-19? How many elderly die from influenza each year? Q,0.10865273,"Another Fake Whistleblower. Republicans must do something about these terrible people, and now! https://t.co/OVgB5jkzDO",0.53165555
"https://www.cdc.gov/nchs/data/health_policy/Provisional-Death-Counts-COVID-19-Pneumonia-and-Influenza.pdf  >11,356 COVID-19 >54,217 Pneumonia, Influenza, OR COVID-19 Influenza death rate low v previous years? Knowledge is power. Information warfare. Q",0.045791037,"“FAKE NEWS IS NOT ESSENTIAL!”
https://t.co/5286zgRVWQ",0.08635135
https://www.youtube.com/watch?v=wrZejBRSAO8  https://www.bands.army.mil/music/buglecalls/tothecolor.asp  Q,0.0814605,https://t.co/cxDQMyaQD8,0.0522507
https://www.foxnews.com/opinion/is-it-time-for-intelligence-director-clapper-to-resign  Q,0.1227305,Such a wonderful reception yesterday in Pennsylvania. Thank you! #MAGA https://t.co/lNQMxRqDiA,0.044033892
One step at a time. Q,0.06576353,I am proud to announce that the United States will donate ventilators to our friends in India. We stand with India and @narendramodi during this pandemic. We’re also cooperating on vaccine development. Together we will beat the invisible enemy!,0.13717271
https://twitter.com/M2Madness/status/1232132171344773121  Q,0.04540046,Today I was presented with the brand new @SpaceForceDoD flag in the Oval Office. I will take Great Pride in displaying it at the @WhiteHouse! https://t.co/S29tBFYlQY,0.09403151
https://www.realclearpolitics.com/video/2013/01/31/mark_levin_the_muslim_brotherhood_has_infiltrated_our_government_its_called_barack_obama.html  Q,0.10281869,Chicago’s @CTA has big federal resources heading its way to keep the transit system operational and to keep people moving where they need to go. $817M will aid in the economic recovery — buy Made in the USA!,0.059286922
https://www.michiganradio.org/post/tensions-flare-senate-floor-over-gop-senator-s-muslim-brotherhood-remarks  Q,0.16230044,"I am proud to announce that @NJTransit will receive $1.4B in CARES Act funding to assist in their continued operations and to keep people moving in the NY/NJ area! The LARGEST single Federal transit grant to New Jersey Transit ever. Together, we will prevail!",0.038360763
https://twitter.com/DeepStateExpose/status/1250841767609597952  Q,0.032624017,"Thank you to @foxandfriends for covering, supremely, the greatest political scandal in the history of the United States, OBAMAGATE. Fake News @CNN and Concast’s own MSDNC are only trying to make their 3 year Con Job just go away. They are embarrassed and don’t know what to do....",0.28297085
https://www.politico.com/story/2017/04/24/obama-iran-nuclear-deal-prisoner-release-236966  Q,0.07117154,"....Likewise, the @nytimes and @washingtonpost are a disgrace to journalism. They are all Fake News, and they know it better than anyone else. History is unfolding, and it is not a pretty picture for “journalism”.",0.46119165
https://dailycaller.com/2018/04/02/imran-awan-hacking-scandal/  Q,0.02031763,It’s about time! https://t.co/xLPbfit1mM,0.07583907
https://www.britannica.com/biography/Valerie-Jarrett  Q,0.051171508,GREAT! https://t.co/NKasqCcngk,0.09319645
https://twitter.com/natseclisa/status/1213079063113457665?lang=en  Q,0.03603555,Where is the 302? It is missing. Was it stolen or destroyed? General Flynn is being persecuted! #OBAMAGATE,0.122441165
https://twitter.com/GregKotseos/status/1256035453721030657  Q,0.06474548,"Thank you to all of my great Keyboard Warriors. You are better, and far more brilliant, than anyone on Madison Avenue (Ad Agencies). There is nobody like you!",0.19013059
https://twitter.com/Comey/status/1256025131023032321  Denied. Justice will be served. Q,0.054921158,Thank you. My great honor! https://t.co/lhV5VjJEoT,0.05337387
https://twitter.com/Breaking911/status/1255976608365674496  Q,0.057036947,Thanks. You are very cool! https://t.co/K789oTR0uM,0.1540661
Sometimes you can't TELL the public the truth. YOU MUST SHOW THEM. A deeply entrenched enemy who controls the vast majority of communications is only defeated by………. Game theory. Q,0.2227019,"Great work @Owens_Minor! On behalf of the American People, THANK YOU! https://t.co/NEulBS70bz https://t.co/PmB81mn8JL",0.09229573
https://twitter.com/GOPChairwoman/status/1255883948196069376  Control. Q,0.08989152,"Just landed in Pennsylvania, see everyone soon! https://t.co/RUAfkv1cOs",0.086044215
"https://twitter.com/johnrobertsFox/status/1255972553950220288  Think SIGINT Think CIA  Think Double agents China thought they eliminated all in-country assets. https://www.nytimes.com/2017/05/20/world/asia/china-cia-spies-espionage.html  Some things are better left untold [cov]. Public truths of some events force wars. WWIII prevent. Hello, Feinstein. Q",0.0723349,"On my way, see you soon! https://t.co/Ava0nf3Eqq",0.09537082
>>8978368 MATTERS OF NATIONAL SECURITY. Q,0.11544668,"On my way to PENNSYLVANIA! 
https://t.co/knZn9xcwix",0.10047917
"https://twitter.com/johnrobertsFox/status/1255972553950220288  Think SIGINT Think CIA  Think Double agents China thought they eliminated all in-country assets. https://www.nytimes.com/2017/05/20/world/asia/china-cia-spies-espionage.html  Some things are better left untold [cov]. Public truths of some events force wars. WWIII prevent. Hello, Feinstein. Q",0.07233467,https://t.co/AMtNByOrL5,0.054919302
https://thehill.com/homenews/media/495448-firechrishayes-trends-after-msnbc-host-covers-biden-sexual-assault-allegations  When they can no longer control you… They remove you. Control the narrative [control of you]. THE NEWS IS FAKE. THE WAR IS REAL. Q,0.31089434,I am proud to announce the first $500M of $3.9B in CARES Act transit funding headed to the NY Metropolitan Transportation Authority. Important funding to keep transit systems clean and operating to get people back to work! Spend it wisely! @NYGovCuomo @NYCMayor,0.051607143
https://twitter.com/TimRunsHisMouth/status/1255930095463575552  Q,0.051779278,"If I were a Senator or Congressman, the first person I would call to testify about the biggest political crime and scandal in the history of the USA, by FAR, is former President Obama. He knew EVERYTHING. Do it @LindseyGrahamSC, just do it. No more Mr. Nice Guy. No more talk!",0.13074079
Was the DNC was hacked by Russia? CIA [BRENNAN] FORCE? Seth Rich internal DL hand-to-hand pass USA? Crowdstrike code insert? If FBI [CHAIN OF COMMAND] was corrupt what other investigations were corrupted? WHO DID THEY PROVIDE COVER FOR? HOW FAR BACK DID IT GO? Q,0.31651822,"Good numbers coming out of States that are opening. America is getting its life back! Vaccine work is looking VERY promising, before end of year. Likewise, other solutions!",0.07946311
>>8976611 Error 'was' x2. On the move. Q,0.07931468,22-O in my endorsements of Congressional Candidates this season. California &amp; Wisconsin won big on Tuesday. Thank you to all of those very brilliant Voters. You will not be disappointed!,0.110651106
Was the DNC was hacked by Russia? CIA [BRENNAN] FORCE? Seth Rich internal DL hand-to-hand pass USA? Crowdstrike code insert? If FBI [CHAIN OF COMMAND] was corrupt what other investigations were corrupted? WHO DID THEY PROVIDE COVER FOR? HOW FAR BACK DID IT GO? Q,0.31651822,"I don’t know the so-called Whistleblower Rick Bright, never met him or even heard of him, but to me he is a disgruntled employee, not liked or respected by people I spoke to and who, with his attitude, should no longer be working for our government!",0.2055031
"Head of House Intelligence Committee Adam Schiff Demands Google-YouTube-Twitter Step Up their ‘Authoritative’ Censorship and Silencing  On Thursday Rep. Adam Schiff, the most dishonest and compulsive liar in Congress, sent a letter to the CEOs of Google, YouTube and Twitter to urge them to use their “authoritative” powers to censor and silence voices during the coronavirus pandemic.   Last week YouTube CEO told CNN the company would silence anyone who strayed from official WHO policy. Google is cool with that.  In fact, the company is very proud of her censorship.  Remember this in November. Democrats support this and want MORE censorship and silencing.  Schiff sent these letters off to Google, YouTube and Twitter.  https://www.thegatewaypundit.com/2020/04/head-house-intelligence-adam-schiff-demands-google-youtube-twitter-step-authoritative-censorship-silencing/",0.46488422,"The Great State of Wisconsin, home to Tom Tiffany’s big Congressional Victory on Tuesday, was just given another win. Its Democrat Governor was forced by the courts to let the State Open. The people want to get on with their lives. The place is bustling!",0.12784234
>>8976305 Control of the population [sheep]? Control of the narrative?  Q,0.15022253,OBAMAGATE!,0.11408045
"https://www.washingtonexaminer.com/news/democratic-national-convention-pushed-back-a-month-to-mid-august  Why are they pushing back the [D] convention? COVID-19 concern or strategic for last minute change? Change of Batter coming? Why was she 'saved' from officially announcing?  Why was she 'reserved' for a last minute change? How do you attempt to 'sneak one in'? How do you attempt to ensure victory? Adopt National Vote-by-Mail? How do you convince American it was legitimate?  Release fake polls indicating favorable leads in swing states? How do you harm opponents accomplishments re: economy, unemployment, ……………….? How do you terminate opponents highly effective rallies? How do you shelter [D] lead candidate from embarrassing debates and/or rallies? How do you shelter [D] corruption re: FISA-RUSSIA-FLYNN-etc. from reaching the mainstream? How do you extend the trade negotiation deadline w/ CHINA? How do you limit [test] Constitutional rights of people? How do you provide cover for State Govs to adopt new voter laws? How do you effectively control the population? How do you expand big tech overreach re: tracing / privacy issues? How do you fix [taxpayer bailout?] the long-broken economies of CA & NY? How do you enrich select people/co's by promoting a solution to a global crisis? How do you keep people living in fear and isolation in order to accept the above? Define 'insurgency'.  How do you accomplish all of the above? Q",0.15499035,Proud of Mike! https://t.co/g1HvItV79N,0.061997727
Used as a political tool to attack the other side [weaponized]? Where are the pink hats? When you are awake you are able to see clearly. Q,0.10815754,First time in 22 years. Mike will be a GREAT CONGRESSMAN! https://t.co/rNzwwFkzSZ,0.06691646
When this is finished a much bigger graphic will be needed.  MUCH BIGGER! BIGGEST POLITICAL SCANDAL IN AMERICAN HISTORY. Q,0.22892317,Intel chief releases info on ‘unmasking’ of Flynn to Capitol Hill https://t.co/21wRsUboOf via @politico,0.09807839
